regioncode,folder,filename,path
4351300,sityousontou,43_kumamoto_region.geojson,GAS\sityousontou\43_kumamoto_region.geojson
4351400,sityousontou,43_kumamoto_region.geojson,GAS\sityousontou\43_kumamoto_region.geojson
4353100,sityousontou,43_kumamoto_region.geojson,GAS\sityousontou\43_kumamoto_region.geojson
44,hukenyohoukutou,44_oita_forecast.geojson,GAS\hukenyohoukutou\44_oita_forecast.geojson
440010,1saibun,44_oita_area.geojson,GAS\1saibun\44_oita_area.geojson
440010,sikutyousonnwomatometatiikitou,44_oita_region.geojson,GAS\sikutyousonnwomatometatiikitou\44_oita_region.geojson
440020,1saibun,44_oita_area.geojson,GAS\1saibun\44_oita_area.geojson
440020,sikutyousonnwomatometatiikitou,44_oita_region.geojson,GAS\sikutyousonnwomatometatiikitou\44_oita_region.geojson
440031,1saibun,44_oita_area.geojson,GAS\1saibun\44_oita_area.geojson
440031,sikutyousonnwomatometatiikitou,44_oita_region.geojson,GAS\sikutyousonnwomatometatiikitou\44_oita_region.geojson
440032,1saibun,44_oita_area.geojson,GAS\1saibun\44_oita_area.geojson
440032,sikutyousonnwomatometatiikitou,44_oita_region.geojson,GAS\sikutyousonnwomatometatiikitou\44_oita_region.geojson
440041,1saibun,44_oita_area.geojson,GAS\1saibun\44_oita_area.geojson
440041,sikutyousonnwomatometatiikitou,44_oita_region.geojson,GAS\sikutyousonnwomatometatiikitou\44_oita_region.geojson
440042,1saibun,44_oita_area.geojson,GAS\1saibun\44_oita_area.geojson
440042,sikutyousonnwomatometatiikitou,44_oita_region.geojson,GAS\sikutyousonnwomatometatiikitou\44_oita_region.geojson
